                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.85858,                 2.0026,                 1.1986,                0.62239,                0.66762,                0.72338,                0.37764,                  1.274,                 5.4415,                 1.0682,             0.00021161,             0.00021161,             0.00021161
                     87,                0.89306,                 2.0349,                 1.2307,                0.66987,                0.60734,                0.76113,                0.37817,                 1.4023,                 6.4139,                  1.262,             0.00020821,             0.00020821,             0.00020821
                     88,                0.88553,                 1.9959,                  1.228,                0.58066,                0.65625,                0.75731,                0.36837,                 1.4185,                 5.7006,                  1.204,             0.00020482,             0.00020482,             0.00020482
                     89,                 0.8688,                 2.0138,                 1.2163,                0.59327,                0.60938,                0.73207,                0.39048,                 1.3032,                 6.0769,                 1.1074,             0.00020143,             0.00020143,             0.00020143
                     90,                0.86657,                 1.9596,                 1.2072,                0.64133,                 0.6183,                0.67065,                 0.4073,                 1.2815,                 6.2881,                 1.1433,             0.00019804,             0.00019804,             0.00019804
                     91,                 0.8695,                 1.9699,                 1.1986,                0.53785,                0.60625,                0.72731,                0.39072,                 1.3434,                 6.1944,                 1.1597,             0.00019464,             0.00019464,             0.00019464
                     92,                0.85624,                 1.9368,                 1.1922,                0.58608,                0.64736,                0.77373,                0.42922,                 1.3234,                 5.6861,                 1.1084,             0.00019125,             0.00019125,             0.00019125
                     93,                0.84764,                 1.9633,                 1.1965,                0.56168,                0.73125,                0.73069,                0.36425,                  1.307,                 6.6052,                 1.1452,             0.00018786,             0.00018786,             0.00018786
                     94,                0.85508,                 1.9377,                 1.1717,                  0.632,                0.65168,                0.61645,                0.28149,                 1.4885,                 6.5822,                 1.2394,             0.00018446,             0.00018446,             0.00018446
                     95,                0.83952,                 1.9501,                 1.1753,                0.60017,                0.81226,                0.77666,                0.43482,                 1.3461,                 6.0801,                 1.1051,             0.00018107,             0.00018107,             0.00018107
                     96,                0.83152,                 1.9429,                 1.1817,                0.54704,                 0.7625,                0.71979,                0.40437,                  1.419,                 5.5549,                 1.1031,             0.00017768,             0.00017768,             0.00017768
                     97,                0.82156,                 1.9214,                 1.1719,                0.57907,                0.69205,                0.68292,                0.36491,                  1.481,                 5.7528,                 1.1492,             0.00017429,             0.00017429,             0.00017429
                     98,                0.84621,                 1.9534,                 1.2026,                0.59432,                0.86249,                0.77255,                0.43791,                 1.3351,                 5.9737,                 1.1233,             0.00017089,             0.00017089,             0.00017089
                     99,                0.79918,                 1.9392,                 1.1756,                0.56582,                0.80937,                0.77957,                0.37467,                 1.3158,                 6.5807,                 1.1731,              0.0001675,              0.0001675,              0.0001675
                    100,                0.80039,                 1.9402,                 1.1845,                0.69477,                 0.7875,                0.81525,                0.42207,                 1.2284,                 5.4441,                 1.0157,             0.00016411,             0.00016411,             0.00016411
                    101,                0.80184,                  1.892,                 1.1702,                0.63006,                 0.6367,                 0.7804,                0.43247,                 1.1711,                 6.2516,                 1.0529,             0.00016071,             0.00016071,             0.00016071
                    102,                0.82592,                 1.9355,                 1.1814,                0.66261,                0.75625,                0.80581,                0.45089,                 1.2793,                 5.9345,                  1.082,             0.00015732,             0.00015732,             0.00015732
                    103,                0.80641,                 1.9241,                 1.1778,                0.61302,                0.73264,                0.78354,                0.47413,                 1.2905,                 5.7743,                 1.0604,             0.00015393,             0.00015393,             0.00015393
                    104,                0.80338,                 1.9225,                 1.1605,                0.74378,                0.77377,                0.78132,                0.42949,                 1.3417,                 5.6266,                 1.0529,             0.00015054,             0.00015054,             0.00015054
                    105,                0.82359,                 1.9704,                 1.1771,                 0.6468,                0.62785,                0.79301,                0.42438,                 1.4435,                 5.8297,                 1.1421,             0.00014714,             0.00014714,             0.00014714
                    106,                 0.8089,                 1.9401,                 1.1695,                0.69592,                0.64831,                0.77883,                0.43253,                 1.3675,                 6.5116,                 1.1514,             0.00014375,             0.00014375,             0.00014375
                    107,                0.83015,                 1.9274,                 1.1821,                0.70816,                0.77187,                0.80179,                0.44295,                 1.2521,                 6.2704,                 1.0513,             0.00014036,             0.00014036,             0.00014036
                    108,                0.79071,                 1.9285,                 1.1583,                0.65433,                0.63125,                0.77908,                0.41882,                 1.2258,                 6.7069,                 1.0836,             0.00013696,             0.00013696,             0.00013696
                    109,                0.78706,                 1.9172,                 1.1533,                0.70538,                0.60625,                 0.7695,                0.38967,                 1.2919,                 6.5375,                 1.1521,             0.00013357,             0.00013357,             0.00013357
                    110,                 0.8189,                 1.9301,                 1.1727,                0.74379,                0.75285,                0.76386,                0.38288,                 1.3777,                 6.7001,                 1.2044,             0.00013018,             0.00013018,             0.00013018
                    111,                0.76895,                 1.8894,                  1.145,                0.54367,                0.81875,                0.68711,                0.39357,                 1.2439,                 5.9399,                 1.0152,             0.00012679,             0.00012679,             0.00012679
                    112,                0.78378,                 1.9119,                 1.1409,                0.63009,                0.71076,                0.73471,                0.39173,                 1.2551,                 5.6954,                0.98665,             0.00012339,             0.00012339,             0.00012339
                    113,                0.79264,                 1.9376,                 1.1785,                0.64978,                  0.725,                0.75409,                0.40082,                 1.2929,                 5.8255,                 1.0558,                0.00012,                0.00012,                0.00012
                    114,                0.76743,                 1.8587,                 1.1249,                0.65591,                0.79106,                 0.8023,                0.44997,                  1.292,                 5.8407,                 1.0597,             0.00011661,             0.00011661,             0.00011661
                    115,                0.74737,                 1.8776,                 1.1242,                 0.6569,                0.76135,                0.72242,                0.38576,                 1.4064,                 6.1026,                 1.0999,             0.00011321,             0.00011321,             0.00011321
                    116,                0.78963,                 1.9049,                 1.1483,                0.56795,                0.73125,                0.71102,                0.38322,                  1.307,                  5.996,                  1.036,             0.00010982,             0.00010982,             0.00010982
                    117,                 0.7545,                 1.8845,                 1.1401,                0.61091,                0.61992,                0.72276,                0.41267,                 1.3043,                 6.5211,                 1.0826,             0.00010643,             0.00010643,             0.00010643
                    118,                 0.7637,                 1.9004,                 1.1398,                0.60985,                 0.7625,                0.72932,                0.37663,                 1.2383,                 6.5157,                  1.098,             0.00010304,             0.00010304,             0.00010304
