                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 0.9387,                  2.262,                 1.2444,                0.77381,                0.36775,                0.59094,                0.29526,                 1.5833,                  6.053,                 1.2777,                0.00031,                0.00031,                0.00031
                     62,                0.91298,                  2.204,                 1.2212,                0.62042,                0.34545,                0.42391,                0.19514,                 1.6888,                 5.9446,                  1.313,             0.00030683,             0.00030683,             0.00030683
                     63,                0.91662,                 2.2143,                 1.2155,                0.63565,                0.40956,                0.54505,                  0.276,                 1.6368,                 6.0554,                 1.3358,             0.00030367,             0.00030367,             0.00030367
                     64,                0.90265,                  2.206,                 1.2102,                 0.7162,                0.18512,                0.36859,                 0.2055,                 1.7804,                 6.5202,                 1.3049,              0.0003005,              0.0003005,              0.0003005
                     65,                 0.9087,                 2.2229,                 1.2203,                0.53398,                0.48056,                0.63705,                0.29449,                 1.6391,                 6.1224,                 1.3506,             0.00029733,             0.00029733,             0.00029733
                     66,                0.89844,                 2.2171,                 1.2165,                0.57243,                0.49372,                0.64025,                0.31078,                 1.5708,                 5.9177,                  1.285,             0.00029417,             0.00029417,             0.00029417
                     67,                0.90429,                 2.1979,                 1.2297,                 0.6246,                0.46132,                0.59997,                0.27038,                 1.4831,                 6.2716,                 1.2264,               0.000291,               0.000291,               0.000291
                     68,                0.89759,                 2.1721,                 1.2144,                0.52423,                0.37135,                0.57794,                0.28763,                 1.5189,                 6.5417,                 1.2874,             0.00028783,             0.00028783,             0.00028783
                     69,                0.90435,                 2.1633,                 1.2074,                0.51127,                0.52317,                0.61688,                0.26444,                 1.6289,                  6.214,                 1.3243,             0.00028467,             0.00028467,             0.00028467
                     70,                0.89276,                 2.1767,                 1.2011,                0.65296,                0.42753,                0.56368,                0.26961,                 1.6011,                 5.9946,                 1.2588,              0.0002815,              0.0002815,              0.0002815
                     71,                0.89087,                 2.1639,                 1.1939,                0.53692,                0.50439,                0.57401,                0.25749,                 1.5511,                 6.3465,                 1.2346,             0.00027833,             0.00027833,             0.00027833
                     72,                0.89621,                 2.2046,                 1.2132,                0.56917,                0.49799,                0.65972,                0.32615,                 1.6702,                  5.883,                 1.2594,             0.00027517,             0.00027517,             0.00027517
                     73,                0.86896,                 2.1579,                 1.1919,                0.67015,                0.50143,                0.67533,                0.34588,                 1.6485,                 6.2076,                 1.2578,               0.000272,               0.000272,               0.000272
                     74,                0.87087,                   2.15,                 1.1899,                0.60908,                0.56742,                0.68998,                 0.3508,                 1.4899,                 6.1014,                 1.2028,             0.00026883,             0.00026883,             0.00026883
                     75,                 0.8861,                 2.1853,                 1.2014,                 0.7085,                0.51074,                0.58516,                0.28206,                 1.5584,                 6.2368,                 1.2801,             0.00026567,             0.00026567,             0.00026567
                     76,                0.88137,                 2.1471,                  1.201,                0.62264,                0.48594,                0.67922,                0.32096,                 1.5988,                 6.1974,                  1.324,              0.0002625,              0.0002625,              0.0002625
                     77,                0.87787,                 2.1616,                 1.1979,                 0.6213,                0.40402,                0.56713,                0.25926,                 1.5177,                 6.4166,                 1.3394,             0.00025933,             0.00025933,             0.00025933
                     78,                0.87513,                 2.1272,                 1.2021,                0.65966,                0.48762,                0.65978,                0.28851,                 1.5961,                 6.3906,                 1.3705,             0.00025617,             0.00025617,             0.00025617
                     79,                0.87291,                  2.129,                 1.1987,                0.66199,                0.41567,                0.54898,                0.25583,                 1.5307,                 6.0561,                 1.2389,               0.000253,               0.000253,               0.000253
