                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.99069,                 2.1491,                 1.2857,                0.50179,                0.65312,                0.63934,                0.35777,                 1.4071,                 4.9724,                 1.0575,             0.00039906,             0.00039906,             0.00039906
                     63,                 1.0205,                 2.1818,                 1.2848,                0.69071,                 0.4243,                0.59998,                0.35273,                 1.4137,                 5.2021,                 1.0641,             0.00039599,             0.00039599,             0.00039599
                     64,                0.99173,                 2.1238,                 1.2728,                0.61234,                0.48125,                0.61756,                0.34053,                 1.4931,                 5.8034,                 1.2091,             0.00039289,             0.00039289,             0.00039289
                     65,                 1.0056,                 2.1717,                 1.2856,                0.53411,                0.69492,                0.71067,                0.38788,                  1.271,                 5.8783,                 1.0619,             0.00038976,             0.00038976,             0.00038976
                     66,                0.98354,                 2.1294,                 1.2908,                0.48691,                0.64687,                0.66306,                0.38579,                 1.2852,                 5.2133,                  1.083,             0.00038659,             0.00038659,             0.00038659
                     67,                 1.0068,                 2.1444,                  1.285,                0.77104,                0.13165,                0.32298,                 0.0968,                 1.9101,                 7.3203,                 1.4399,              0.0003834,              0.0003834,              0.0003834
                     68,                0.97218,                 2.1235,                 1.2519,                0.54991,                0.59531,                0.61997,                0.34403,                  1.331,                 6.3222,                 1.1222,             0.00038017,             0.00038017,             0.00038017
                     69,                 0.9615,                 2.0811,                 1.2527,                0.67291,                0.55937,                0.73138,                0.29376,                 1.4066,                 6.4249,                 1.1544,             0.00037692,             0.00037692,             0.00037692
                     70,                0.95849,                 2.1288,                 1.2587,                0.78308,                0.30937,                0.55274,                0.25646,                 1.4215,                 6.2257,                 1.1643,             0.00037363,             0.00037363,             0.00037363
                     71,                0.98715,                 2.1526,                 1.2807,                 0.5992,                0.49687,                0.59545,                0.26095,                 1.3674,                 7.0906,                 1.2306,             0.00037032,             0.00037032,             0.00037032
                     72,                0.97686,                 2.0949,                 1.2703,                0.55312,                0.61872,                0.66354,                0.36358,                  1.341,                 6.7693,                  1.196,             0.00036699,             0.00036699,             0.00036699
                     73,                0.97011,                 2.1321,                 1.2678,                0.70364,                0.59316,                0.66818,                0.34852,                 1.4368,                 6.2125,                 1.1828,             0.00036362,             0.00036362,             0.00036362
                     74,                0.94937,                 2.0968,                 1.2602,                0.45876,                0.45838,                0.61145,                0.32947,                 1.3899,                 6.1548,                 1.1482,             0.00036023,             0.00036023,             0.00036023
                     75,                0.97928,                 2.1598,                 1.2891,                0.53236,                0.74687,                0.73211,                0.41156,                 1.2472,                 5.9152,                 1.1163,             0.00035682,             0.00035682,             0.00035682
                     76,                0.94812,                 2.0858,                 1.2513,                0.71556,                 0.6092,                 0.7661,                0.40834,                  1.375,                 6.1384,                 1.1609,             0.00035339,             0.00035339,             0.00035339
                     77,                0.95937,                 2.1043,                 1.2473,                 0.6749,                0.48125,                0.70989,                 0.4163,                 1.2909,                 6.4623,                 1.1628,             0.00034993,             0.00034993,             0.00034993
                     78,                0.96356,                  2.123,                 1.2658,                0.69205,                 0.6358,                0.66099,                0.31096,                 1.4972,                 5.8791,                 1.0857,             0.00034645,             0.00034645,             0.00034645
                     79,                0.94373,                 2.0539,                 1.2512,                0.55443,                0.66759,                0.63153,                0.32265,                 1.3988,                 6.1021,                 1.1597,             0.00034295,             0.00034295,             0.00034295
                     80,                0.91981,                 2.0728,                 1.2322,                0.66819,                0.37187,                0.68059,                0.28551,                 1.3637,                 6.1694,                   1.13,             0.00033943,             0.00033943,             0.00033943
                     81,                0.95435,                 2.0972,                 1.2732,                0.62056,                 0.6625,                0.73869,                0.39279,                 1.3925,                 5.4517,                 1.0326,             0.00033589,             0.00033589,             0.00033589
                     82,                0.92856,                 2.0977,                 1.2492,                0.61893,                  0.475,                0.61694,                0.36051,                 1.4166,                  5.455,                 1.0455,             0.00033233,             0.00033233,             0.00033233
                     83,                0.92036,                 2.1127,                  1.233,                0.52621,                0.60625,                0.66731,                0.38371,                 1.4014,                 6.2286,                 1.1522,             0.00032876,             0.00032876,             0.00032876
                     84,                0.90976,                 2.0448,                 1.2308,                0.45055,                0.67812,                0.65013,                0.34877,                 1.3247,                 5.5603,                 1.0752,             0.00032517,             0.00032517,             0.00032517
                     85,                 0.9608,                 2.0929,                  1.279,                 0.7939,                 0.5375,                0.73946,                0.39275,                 1.2951,                 5.5055,                  1.136,             0.00032156,             0.00032156,             0.00032156
                     86,                0.94278,                 2.0671,                 1.2496,                0.59726,                0.72657,                0.72531,                0.40636,                 1.2567,                 6.2958,                 1.1369,             0.00031794,             0.00031794,             0.00031794
                     87,                0.93007,                 2.1095,                 1.2669,                0.58245,                0.63125,                0.70561,                0.36559,                 1.2576,                 6.0953,                 1.1017,             0.00031431,             0.00031431,             0.00031431
                     88,                0.90657,                  2.076,                 1.2347,                0.53731,                0.64187,                0.67094,                0.39626,                 1.4129,                 5.7992,                   1.16,             0.00031066,             0.00031066,             0.00031066
                     89,                0.91171,                 2.0748,                 1.2557,                0.73809,                 0.5058,                0.76116,                0.42394,                 1.2659,                 5.6818,                 1.1369,               0.000307,               0.000307,               0.000307
